Date,Ticker,Open,High,Low,Close,Adj_Close,Volume,Market_Cap,Daily_Return,Sector,Country,Source,Volatility_7D,Volatility_30D
2022-06-24,MSFT,205.51,211.19,204.72,207.2,207.2,1164358,2071951694.0,-0.04281,Technology,USA,Synthetic Stock Generator v1.0,0.024559744453455712,0.019066373167100397
2022-06-27,MSFT,210.68,213.49,209.47,212.65,212.65,1393116,2126474275.0,0.02631,Technology,USA,Synthetic Stock Generator v1.0,0.02582021540982036,0.01918690330683268
2022-06-28,MSFT,214.9,219.67,211.35,215.67,215.67,2051460,2156726043.0,0.01423,Technology,USA,Synthetic Stock Generator v1.0,0.023180980607057217,0.018907028018854435
2022-06-29,MSFT,219.12,220.3,215.85,219.77,219.77,4486496,2197719788.0,0.01901,Technology,USA,Synthetic Stock Generator v1.0,0.023791648694847706,0.01882329178645862
2022-06-30,MSFT,217.76,220.73,214.12,218.03,218.03,1139865,2180333840.0,-0.00791,Technology,USA,Synthetic Stock Generator v1.0,0.024360702644491482,0.018976999632646645
2022-07-01,MSFT,219.3,221.36,216.43,219.34,219.34,1378072,2193361212.0,0.00597,Technology,USA,Synthetic Stock Generator v1.0,0.022970271159541374,0.018961981188017046
2022-07-04,MSFT,209.32,213.38,207.85,209.69,209.69,1355152,2096878815.0,-0.04399,Technology,USA,Synthetic Stock Generator v1.0,0.028868645043830302,0.02080228016900755
2022-07-05,MSFT,217.54,217.96,213.38,217.17,217.17,1573593,2171665532.0,0.03567,Technology,USA,Synthetic Stock Generator v1.0,0.02650375786473273,0.020630339306105878
2022-07-06,MSFT,219.99,224.26,216.51,221.11,221.11,3562669,2211055625.0,0.01814,Technology,USA,Synthetic Stock Generator v1.0,0.025680926681841063,0.020590373769167537
2022-07-07,MSFT,225.38,226.54,222.84,224.08,224.08,2862890,2240753409.0,0.01343,Technology,USA,Synthetic Stock Generator v1.0,0.02563929081182501,0.020615871101274556
2022-07-08,MSFT,228.1,228.52,226.11,226.95,226.95,4495598,2269489050.0,0.01282,Technology,USA,Synthetic Stock Generator v1.0,0.025209279942872153,0.020640913628090653
2022-07-11,MSFT,228.38,234.52,228.01,229.93,229.93,1860223,2299348375.0,0.01316,Technology,USA,Synthetic Stock Generator v1.0,0.024680562430884,0.02058712053855432
2022-07-12,MSFT,236.75,239.23,232.63,236.18,236.18,2925218,2361813204.0,0.02717,Technology,USA,Synthetic Stock Generator v1.0,0.025686536588352328,0.02051899961992052
2022-07-13,MSFT,243.05,247.04,236.8,241.57,241.57,2047365,2415709819.0,0.02282,Technology,USA,Synthetic Stock Generator v1.0,0.008644850930990563,0.02070531390785921
2022-07-14,MSFT,242.47,242.78,241.0,242.12,242.12,3753002,2421165559.0,0.00226,Technology,USA,Synthetic Stock Generator v1.0,0.00804922326924133,0.020677113365420146
2022-07-15,MSFT,237.45,239.94,233.65,238.46,238.46,4130270,2384586985.0,-0.01511,Technology,USA,Synthetic Stock Generator v1.0,0.013983055051433841,0.02078891073758248
2022-07-18,MSFT,241.95,242.76,237.43,240.63,240.63,2023250,2406254089.0,0.00909,Technology,USA,Synthetic Stock Generator v1.0,0.013950205323629809,0.02075133480265676
2022-07-19,MSFT,240.82,244.38,235.57,238.45,238.45,1137671,2384482764.0,-0.00905,Technology,USA,Synthetic Stock Generator v1.0,0.01564225413058218,0.020683484566027626
2022-07-20,MSFT,239.96,245.05,235.29,242.35,242.35,3119019,2423530704.0,0.01638,Technology,USA,Synthetic Stock Generator v1.0,0.015892374931154307,0.020756195034226533
2022-07-21,MSFT,239.99,244.62,239.17,241.88,241.88,4345004,2418818936.0,-0.00194,Technology,USA,Synthetic Stock Generator v1.0,0.01357307594011731,0.020774071870217573
2022-07-22,MSFT,240.85,243.71,239.57,241.37,241.37,3789750,2413654069.0,-0.00214,Technology,USA,Synthetic Stock Generator v1.0,0.010603150026109762,0.02003037103196445
2022-07-25,MSFT,231.46,236.82,228.32,233.59,233.59,2079892,2335867387.0,-0.03223,Technology,USA,Synthetic Stock Generator v1.0,0.015985739478255854,0.02057354550661221
2022-07-26,MSFT,233.88,239.33,233.67,235.76,235.76,1642516,2357603295.0,0.00931,Technology,USA,Synthetic Stock Generator v1.0,0.016076049917575583,0.019788945422117368
2022-07-27,MSFT,241.46,243.83,236.96,240.66,240.66,1801611,2406583611.0,0.02078,Technology,USA,Synthetic Stock Generator v1.0,0.017868181616653534,0.019908249130656256
2022-07-28,MSFT,244.11,246.53,241.18,243.98,243.98,4507175,2439847185.0,0.01382,Technology,USA,Synthetic Stock Generator v1.0,0.01799420634273051,0.019950457342149307
2022-07-29,MSFT,245.94,248.81,244.43,245.33,245.33,2554329,2453287765.0,0.00551,Technology,USA,Synthetic Stock Generator v1.0,0.017138649999621464,0.019195490262996183
2022-08-01,MSFT,247.82,250.63,245.22,247.7,247.7,4203413,2477036764.0,0.00968,Technology,USA,Synthetic Stock Generator v1.0,0.01727003350149785,0.019210058955075358
2022-08-02,MSFT,250.66,251.47,245.49,250.32,250.32,4399955,2503167865.0,0.01055,Technology,USA,Synthetic Stock Generator v1.0,0.017241317483633018,0.019216112444281338
2022-08-03,MSFT,252.46,256.88,248.52,251.36,251.36,1624778,2513572171.0,0.00416,Technology,USA,Synthetic Stock Generator v1.0,0.005535849399272836,0.018933033775151677
2022-08-04,MSFT,252.56,255.42,251.43,252.75,252.75,3266990,2527464681.0,0.00553,Technology,USA,Synthetic Stock Generator v1.0,0.005851668870623954,0.01888853576771571
2022-08-05,MSFT,257.96,261.65,253.52,257.03,257.03,3417719,2570259885.0,0.01693,Technology,USA,Synthetic Stock Generator v1.0,0.004746650949679796,0.016652427954553923
2022-08-08,MSFT,249.21,252.14,247.89,250.97,250.97,1641033,2509739711.0,-0.02355,Technology,USA,Synthetic Stock Generator v1.0,0.012948006097649277,0.017174352436385928
2022-08-09,MSFT,259.09,263.31,253.34,257.04,257.04,4233015,2570356061.0,0.02415,Technology,USA,Synthetic Stock Generator v1.0,0.01503162269857722,0.01743805303906096
2022-08-10,MSFT,264.81,266.62,261.5,265.97,265.97,3686430,2659699178.0,0.03476,Technology,USA,Synthetic Stock Generator v1.0,0.018440815626006943,0.018068502666814687
2022-08-11,MSFT,274.64,279.66,268.86,273.49,273.49,3670807,2734901332.0,0.02827,Technology,USA,Synthetic Stock Generator v1.0,0.019647758747743334,0.01827706547599458
2022-08-12,MSFT,258.27,262.64,254.72,256.48,256.48,2802740,2564815610.0,-0.06219,Technology,USA,Synthetic Stock Generator v1.0,0.034757435586812636,0.022299201029447758
2022-08-15,MSFT,255.98,258.24,250.66,255.03,255.03,1497195,2550285616.0,-0.00567,Technology,USA,Synthetic Stock Generator v1.0,0.03490129885698758,0.020383400359848817
2022-08-16,MSFT,244.54,249.41,241.54,243.91,243.91,1346885,2439112607.0,-0.04359,Technology,USA,Synthetic Stock Generator v1.0,0.037899933345839125,0.02160571796656095
2022-08-17,MSFT,248.95,255.1,244.05,250.2,250.2,2272537,2502030359.0,0.0258,Technology,USA,Synthetic Stock Generator v1.0,0.038849735489692186,0.021821445712612755
2022-08-18,MSFT,258.92,262.06,255.33,258.62,258.62,3909165,2586214077.0,0.03365,Technology,USA,Synthetic Stock Generator v1.0,0.03997471278076632,0.02241532106630969
2022-08-19,MSFT,252.11,256.06,250.16,251.25,251.25,3641778,2512463392.0,-0.02852,Technology,USA,Synthetic Stock Generator v1.0,0.03834138315064759,0.023178124122027043
2022-08-22,MSFT,254.25,255.17,248.59,252.9,252.9,1800411,2528993145.0,0.00658,Technology,USA,Synthetic Stock Generator v1.0,0.03576186223445574,0.023116173243041306
2022-08-23,MSFT,257.2,261.71,255.47,258.99,258.99,2979967,2589922126.0,0.02409,Technology,USA,Synthetic Stock Generator v1.0,0.0292844120732548,0.023013760453908547
2022-08-24,MSFT,252.6,253.22,248.92,253.15,253.15,3898096,2531498708.0,-0.02256,Technology,USA,Synthetic Stock Generator v1.0,0.030662304762253838,0.02317984034189757
2022-08-25,MSFT,242.12,243.84,238.43,242.66,242.66,1083084,2426567183.0,-0.04145,Technology,USA,Synthetic Stock Generator v1.0,0.030169531460919802,0.02448834760198944
2022-08-26,MSFT,242.11,245.15,237.86,240.58,240.58,4364562,2405827048.0,-0.00855,Technology,USA,Synthetic Stock Generator v1.0,0.027917895950191438,0.02437439560111266
2022-08-29,MSFT,234.33,236.24,232.48,234.55,234.55,2259720,2345529843.0,-0.02506,Technology,USA,Synthetic Stock Generator v1.0,0.022594625783263496,0.024757997256662733
2022-08-30,MSFT,233.04,235.89,228.38,231.9,231.9,1408272,2319013645.0,-0.0113,Technology,USA,Synthetic Stock Generator v1.0,0.02162079818798824,0.024788018982110513
2022-08-31,MSFT,223.96,227.12,222.18,225.18,225.18,1686357,2251812277.0,-0.02898,Technology,USA,Synthetic Stock Generator v1.0,0.020919021191706102,0.025096387394003244
2022-09-01,MSFT,222.48,225.42,220.53,222.96,222.96,4314357,2229563012.0,-0.00988,Technology,USA,Synthetic Stock Generator v1.0,0.012065516190879786,0.025136056302387244
2022-09-02,MSFT,216.06,216.72,213.5,215.63,215.63,3061974,2156266047.0,-0.03288,Technology,USA,Synthetic Stock Generator v1.0,0.0128753405872659,0.025744151046469724
2022-09-05,MSFT,222.29,226.45,222.05,223.99,223.99,1264832,2239901844.0,0.03879,Technology,USA,Synthetic Stock Generator v1.0,0.024103885381327874,0.02626440779422999
2022-09-06,MSFT,218.9,222.46,217.95,219.54,219.54,3137221,2195447223.0,-0.01985,Technology,USA,Synthetic Stock Generator v1.0,0.02428060180081056,0.02640656866209139
2022-09-07,MSFT,216.73,223.07,214.09,218.91,218.91,2458020,2189054009.0,-0.00291,Technology,USA,Synthetic Stock Generator v1.0,0.023846441882934895,0.026052694570194
2022-09-08,MSFT,218.63,221.29,217.45,220.07,220.07,4941313,2200741729.0,0.00534,Technology,USA,Synthetic Stock Generator v1.0,0.024466887049740572,0.025911522766309304
2022-09-09,MSFT,214.93,218.28,212.03,215.42,215.42,4759995,2154182834.0,-0.02116,Technology,USA,Synthetic Stock Generator v1.0,0.02346444645882465,0.02606282761805165
2022-09-12,MSFT,216.65,218.11,212.5,217.4,217.4,1159058,2174037834.0,0.00922,Technology,USA,Synthetic Stock Generator v1.0,0.024051892510431154,0.026054639527722124
2022-09-13,MSFT,215.77,219.02,212.75,214.87,214.87,1174564,2148696977.0,-0.01166,Technology,USA,Synthetic Stock Generator v1.0,0.020831344514594233,0.025941976832038513
2022-09-14,MSFT,218.18,220.03,217.16,219.94,219.94,4561805,2199426208.0,0.02361,Technology,USA,Synthetic Stock Generator v1.0,0.016400440760627688,0.026411124319424415
2022-09-15,MSFT,215.03,220.82,210.83,216.64,216.64,2875015,2166418399.0,-0.01501,Technology,USA,Synthetic Stock Generator v1.0,0.015630383720116926,0.026419069993289787
2022-09-16,MSFT,211.74,213.74,209.17,212.83,212.83,4791828,2128302428.0,-0.01759,Technology,USA,Synthetic Stock Generator v1.0,0.0167495529435721,0.026191395840847315
2022-09-19,MSFT,223.19,227.38,222.14,224.44,224.44,1677460,2244376364.0,0.05454,Technology,USA,Synthetic Stock Generator v1.0,0.027888565671939747,0.02818511266160074
2022-09-20,MSFT,228.5,230.28,228.23,229.19,229.19,4117318,2291886417.0,0.02117,Technology,USA,Synthetic Stock Generator v1.0,0.026285644823924797,0.028090002166680905
2022-09-21,MSFT,229.45,233.6,225.75,230.76,230.76,2445865,2307600042.0,0.00686,Technology,USA,Synthetic Stock Generator v1.0,0.026300219807156796,0.02723061919465178
2022-09-22,MSFT,228.46,229.45,227.31,227.48,227.48,1581169,2274843631.0,-0.0142,Technology,USA,Synthetic Stock Generator v1.0,0.026645538534800242,0.026571583568416345
2022-09-23,MSFT,220.88,224.77,218.2,221.27,221.27,1960833,2212733617.0,-0.0273,Technology,USA,Synthetic Stock Generator v1.0,0.02869735644038781,0.024716164427819064
2022-09-26,MSFT,225.64,229.95,221.48,225.89,225.89,2997938,2258868845.0,0.02085,Technology,USA,Synthetic Stock Generator v1.0,0.028519482063018922,0.025147646504447365
2022-09-27,MSFT,223.86,227.38,218.97,223.28,223.28,2997074,2232811444.0,-0.01154,Technology,USA,Synthetic Stock Generator v1.0,0.02775509605717224,0.024052932193943357
2022-09-28,MSFT,214.97,218.67,211.95,215.29,215.29,2904273,2152938488.0,-0.03577,Technology,USA,Synthetic Stock Generator v1.0,0.022589722484013898,0.02416701281004584
2022-09-29,MSFT,221.38,224.88,218.44,220.17,220.17,4730263,2201681765.0,0.02264,Technology,USA,Synthetic Stock Generator v1.0,0.02288608009041223,0.023642202320738076
2022-09-30,MSFT,219.82,222.69,216.95,219.4,219.4,3680653,2194019695.0,-0.00348,Technology,USA,Synthetic Stock Generator v1.0,0.022281499372477503,0.023224554544557012
2022-10-03,MSFT,215.95,219.47,212.24,214.71,214.71,1479936,2147060802.0,-0.0214,Technology,USA,Synthetic Stock Generator v1.0,0.022830232149498638,0.023336273072612528
2022-10-04,MSFT,214.35,215.91,209.66,212.5,212.5,2520258,2124982838.0,-0.01028,Technology,USA,Synthetic Stock Generator v1.0,0.021286312056163745,0.022684281582618846
2022-10-05,MSFT,208.76,210.19,206.1,208.01,208.01,2243437,2080075910.0,-0.02113,Technology,USA,Synthetic Stock Generator v1.0,0.01830801086696103,0.022650470609913938
2022-10-06,MSFT,208.48,210.26,203.63,206.87,206.87,4244743,2068734277.0,-0.00545,Technology,USA,Synthetic Stock Generator v1.0,0.018453556890333178,0.02165460430984811
2022-10-07,MSFT,210.94,213.4,205.4,208.94,208.94,3100721,2089408904.0,0.00999,Technology,USA,Synthetic Stock Generator v1.0,0.01603767380115901,0.02181607410134561
2022-10-10,MSFT,199.87,205.46,198.32,201.77,201.77,2088635,2017706759.0,-0.03432,Technology,USA,Synthetic Stock Generator v1.0,0.014556204698962452,0.022180047407264623
2022-10-11,MSFT,202.54,205.76,199.41,204.04,204.04,4280228,2040385957.0,0.01124,Technology,USA,Synthetic Stock Generator v1.0,0.016914281652187453,0.02233243711703242
2022-10-12,MSFT,206.99,212.69,204.8,208.59,208.59,3211219,2085924074.0,0.02232,Technology,USA,Synthetic Stock Generator v1.0,0.019895479984396582,0.02231920502848273
2022-10-13,MSFT,205.35,209.32,203.04,206.79,206.79,4427631,2067910713.0,-0.00864,Technology,USA,Synthetic Stock Generator v1.0,0.01981798149348696,0.022305842953922583
2022-10-14,MSFT,210.74,210.82,206.9,209.34,209.34,2174678,2093383765.0,0.01232,Technology,USA,Synthetic Stock Generator v1.0,0.018931309038330207,0.021684621596723883
2022-10-17,MSFT,209.39,211.61,207.34,210.89,210.89,3471428,2108865565.0,0.0074,Technology,USA,Synthetic Stock Generator v1.0,0.018816865155644694,0.020431551240470077
2022-10-18,MSFT,217.13,220.12,213.9,215.54,215.54,2161197,2155373522.0,0.02205,Technology,USA,Synthetic Stock Generator v1.0,0.02008352878782585,0.02058709898729406
2022-10-19,MSFT,212.11,214.45,207.23,210.51,210.51,1191946,2105124339.0,-0.02331,Technology,USA,Synthetic Stock Generator v1.0,0.016665526008586055,0.021005198286554488
2022-10-20,MSFT,214.02,216.66,209.2,212.33,212.33,3875681,2123286357.0,0.00863,Technology,USA,Synthetic Stock Generator v1.0,0.016562778407363594,0.021048468533036015
2022-10-21,MSFT,221.05,224.65,217.49,218.99,218.99,2455899,2189902303.0,0.03137,Technology,USA,Synthetic Stock Generator v1.0,0.0183245206524716,0.0214921099155176
2022-10-24,MSFT,212.94,217.89,212.82,214.71,214.71,1859694,2147063246.0,-0.01956,Technology,USA,Synthetic Stock Generator v1.0,0.02025288268723389,0.02174282855743846
2022-10-25,MSFT,205.17,207.09,205.01,205.69,205.69,1763880,2056947485.0,-0.04197,Technology,USA,Synthetic Stock Generator v1.0,0.026624271150319134,0.022964179412553683
2022-10-26,MSFT,201.0,202.92,200.67,202.49,202.49,4550985,2024908237.0,-0.01558,Technology,USA,Synthetic Stock Generator v1.0,0.02666021031960768,0.022616297259368926
2022-10-27,MSFT,211.42,214.77,209.62,211.14,211.14,1746326,2111419316.0,0.04272,Technology,USA,Synthetic Stock Generator v1.0,0.031007965336115103,0.02393327217038259
2022-10-28,MSFT,210.23,213.09,209.98,211.05,211.05,3103597,2110545637.0,-0.00041,Technology,USA,Synthetic Stock Generator v1.0,0.029627319439039006,0.023716804227353675
2022-10-31,MSFT,210.66,213.2,206.49,209.82,209.82,1025897,2098195974.0,-0.00585,Technology,USA,Synthetic Stock Generator v1.0,0.02949003835034406,0.02137449081466521
2022-11-01,MSFT,204.66,206.03,200.06,204.11,204.11,2496488,2041104246.0,-0.02721,Technology,USA,Synthetic Stock Generator v1.0,0.026859913661528467,0.021389523133652562
2022-11-02,MSFT,203.66,207.71,200.14,204.48,204.48,2256023,2044805039.0,0.00181,Technology,USA,Synthetic Stock Generator v1.0,0.026765981163018274,0.02132386204264588
2022-11-03,MSFT,206.22,206.92,202.34,205.79,205.79,1664754,2057912270.0,0.00641,Technology,USA,Synthetic Stock Generator v1.0,0.02193309295714282,0.021309309241381528
2022-11-04,MSFT,208.2,210.91,203.36,206.88,206.88,1298981,2068783078.0,0.00528,Technology,USA,Synthetic Stock Generator v1.0,0.020808965215342513,0.0208597063076492
2022-11-07,MSFT,210.83,213.8,206.76,209.62,209.62,1197474,2096248561.0,0.01328,Technology,USA,Synthetic Stock Generator v1.0,0.01301910116859442,0.020617785882888692
2022-11-08,MSFT,205.57,209.22,205.45,207.29,207.29,1144256,2072879794.0,-0.01115,Technology,USA,Synthetic Stock Generator v1.0,0.013565454900837938,0.020611868874649567
2022-11-09,MSFT,208.41,209.78,207.81,208.98,208.98,4220357,2089772376.0,0.00815,Technology,USA,Synthetic Stock Generator v1.0,0.014012193499472806,0.0196894038864131
2022-11-10,MSFT,209.69,213.63,206.16,210.21,210.21,2280061,2102120334.0,0.00591,Technology,USA,Synthetic Stock Generator v1.0,0.007619559104855226,0.019234148762570444
2022-11-11,MSFT,217.14,217.96,215.04,215.4,215.4,2299961,2154028908.0,0.02469,Technology,USA,Synthetic Stock Generator v1.0,0.010691066364025673,0.019806295611801552
2022-11-14,MSFT,217.36,220.84,217.0,217.52,217.52,2508011,2175242876.0,0.00985,Technology,USA,Synthetic Stock Generator v1.0,0.010711119500424877,0.01948415708906251
2022-11-15,MSFT,221.32,223.55,221.24,221.94,221.94,1074794,2219440940.0,0.02032,Technology,USA,Synthetic Stock Generator v1.0,0.011549855698954326,0.019693766339724826
2022-11-16,MSFT,226.94,229.94,223.13,227.64,227.64,1749730,2276350453.0,0.02564,Technology,USA,Synthetic Stock Generator v1.0,0.012966070925230059,0.019680399786262643
2022-11-17,MSFT,232.96,236.34,229.27,233.36,233.36,3320336,2333589784.0,0.02515,Technology,USA,Synthetic Stock Generator v1.0,0.008790067175646718,0.020007013198537083
2022-11-18,MSFT,228.4,230.71,223.56,226.65,226.65,1633010,2266463991.0,-0.02877,Technology,USA,Synthetic Stock Generator v1.0,0.019548763570693115,0.02085493833576369
2022-11-21,MSFT,233.95,235.68,230.73,233.81,233.81,2871858,2338059786.0,0.03159,Technology,USA,Synthetic Stock Generator v1.0,0.020632797400532716,0.020259119008202355
2022-11-22,MSFT,234.37,237.92,230.36,233.05,233.05,3154952,2330517393.0,-0.00323,Technology,USA,Synthetic Stock Generator v1.0,0.021248649144738393,0.02028069499647954
2022-11-23,MSFT,228.82,234.77,227.31,230.82,230.82,1171805,2308162729.0,-0.00959,Technology,USA,Synthetic Stock Generator v1.0,0.022720718151795608,0.020157895062067707
2022-11-24,MSFT,234.3,238.1,233.5,233.75,233.75,1437223,2337485138.0,0.0127,Technology,USA,Synthetic Stock Generator v1.0,0.022250558366455633,0.02008833052914742
2022-11-25,MSFT,230.05,230.38,228.18,229.97,229.97,3344662,2299656267.0,-0.01618,Technology,USA,Synthetic Stock Generator v1.0,0.022226828169493545,0.020367351054212172
2022-11-28,MSFT,231.23,231.91,230.12,230.65,230.65,2588155,2306466813.0,0.00296,Technology,USA,Synthetic Stock Generator v1.0,0.01976560962402944,0.020352943191384497
2022-11-29,MSFT,228.97,232.47,228.35,229.89,229.89,2176675,2298880922.0,-0.00329,Technology,USA,Synthetic Stock Generator v1.0,0.01586939162274949,0.020067054443116183
2022-11-30,MSFT,233.88,237.26,230.7,232.19,232.19,3467814,2321945580.0,0.01003,Technology,USA,Synthetic Stock Generator v1.0,0.010323493779216665,0.019512789498761802
2022-12-01,MSFT,236.91,241.56,232.77,235.68,235.68,2718269,2356821186.0,0.01502,Technology,USA,Synthetic Stock Generator v1.0,0.011842357390799767,0.019605862860525868
2022-12-02,MSFT,234.67,237.32,231.06,234.7,234.7,1632531,2347025552.0,-0.00416,Technology,USA,Synthetic Stock Generator v1.0,0.011139268378129747,0.018936574487835273
2022-12-05,MSFT,238.43,241.06,238.35,238.81,238.81,3872468,2388113033.0,0.01751,Technology,USA,Synthetic Stock Generator v1.0,0.011993275496829815,0.01865582969809004
2022-12-06,MSFT,232.41,234.09,228.19,232.92,232.92,4205649,2329212586.0,-0.02466,Technology,USA,Synthetic Stock Generator v1.0,0.014445983129279567,0.01742074197715135
2022-12-07,MSFT,236.74,236.84,231.45,236.16,236.16,1280123,2361630737.0,0.01392,Technology,USA,Synthetic Stock Generator v1.0,0.015154596033955582,0.017089445166299413
2022-12-08,MSFT,233.31,235.75,232.19,234.3,234.3,3593121,2343043439.0,-0.00787,Technology,USA,Synthetic Stock Generator v1.0,0.015588332938756637,0.01570791273256232
2022-12-09,MSFT,235.06,241.1,234.89,236.75,236.75,3927352,2367471157.0,0.01043,Technology,USA,Synthetic Stock Generator v1.0,0.015619838728513274,0.01573725811532956
2022-12-12,MSFT,236.54,238.63,235.91,238.16,238.16,1015475,2381566940.0,0.00595,Technology,USA,Synthetic Stock Generator v1.0,0.014800039896986167,0.0156308125151912
2022-12-13,MSFT,237.36,240.13,236.37,236.77,236.77,3387120,2367717603.0,-0.00582,Technology,USA,Synthetic Stock Generator v1.0,0.014920312137677135,0.014595116314366439
2022-12-14,MSFT,233.3,239.3,231.12,234.82,234.82,3437554,2348163668.0,-0.00826,Technology,USA,Synthetic Stock Generator v1.0,0.013367273469185904,0.014787038394579186
2022-12-15,MSFT,249.73,254.45,247.46,249.07,249.07,1308955,2490733727.0,0.06072,Technology,USA,Synthetic Stock Generator v1.0,0.02417776369193103,0.01797997256208512
2022-12-16,MSFT,250.94,255.15,250.32,251.36,251.36,1684009,2513645301.0,0.0092,Technology,USA,Synthetic Stock Generator v1.0,0.0241116235553766,0.017984763359673337
2022-12-19,MSFT,242.09,245.35,237.0,241.55,241.55,1682248,2415494265.0,-0.03905,Technology,USA,Synthetic Stock Generator v1.0,0.02995988953504973,0.019770437436657337
2022-12-20,MSFT,236.01,240.63,233.83,237.47,237.47,2032883,2374703712.0,-0.01689,Technology,USA,Synthetic Stock Generator v1.0,0.030860834325048582,0.01995824152355723
2022-12-21,MSFT,243.94,246.97,241.29,246.1,246.1,2477421,2461030379.0,0.03635,Technology,USA,Synthetic Stock Generator v1.0,0.03370814017838593,0.020772245355917523
2022-12-22,MSFT,246.62,249.65,241.68,246.17,246.17,4313171,2461675050.0,0.00026,Technology,USA,Synthetic Stock Generator v1.0,0.033454882909318216,0.02079561618259467
2022-12-23,MSFT,243.42,247.74,238.8,243.26,243.26,1539383,2432577689.0,-0.01182,Technology,USA,Synthetic Stock Generator v1.0,0.03373451517786665,0.020700988840282913
2022-12-26,MSFT,234.49,235.24,231.3,232.28,232.28,3110365,2322829124.0,-0.04512,Technology,USA,Synthetic Stock Generator v1.0,0.028133921061340095,0.022540828662265498
2022-12-27,MSFT,232.35,233.66,227.73,233.26,233.26,4153335,2332569488.0,0.00419,Technology,USA,Synthetic Stock Generator v1.0,0.027635814754460537,0.02229048291582509
2022-12-28,MSFT,237.48,239.13,230.6,235.22,235.22,2098556,2352204750.0,0.00842,Technology,USA,Synthetic Stock Generator v1.0,0.02511347503973574,0.021875855396083266
2022-12-29,MSFT,233.6,234.99,229.83,234.04,234.04,1074261,2340392893.0,-0.00502,Technology,USA,Synthetic Stock Generator v1.0,0.02445193584701768,0.021431691959103126
2022-12-30,MSFT,230.39,234.31,227.65,232.06,232.06,2609728,2320583359.0,-0.00846,Technology,USA,Synthetic Stock Generator v1.0,0.017737322635778933,0.020792425624090467
2023-01-02,MSFT,226.77,228.87,226.74,228.28,228.28,3441733,2282795671.0,-0.01628,Technology,USA,Synthetic Stock Generator v1.0,0.01751951279492184,0.020191622662558032
2023-01-03,MSFT,230.52,234.23,228.76,230.09,230.09,3335409,2300895108.0,0.00793,Technology,USA,Synthetic Stock Generator v1.0,0.018828739304837305,0.02024425792294139
2023-01-04,MSFT,226.94,231.27,223.19,225.29,225.29,4899089,2252940202.0,-0.02084,Technology,USA,Synthetic Stock Generator v1.0,0.011678806812831092,0.02052586941051394
2023-01-05,MSFT,227.5,230.15,224.62,227.8,227.8,1209953,2278047727.0,0.01114,Technology,USA,Synthetic Stock Generator v1.0,0.012765192815584456,0.020492951771251777
2023-01-06,MSFT,220.46,223.73,216.82,222.05,222.05,3200467,2220518958.0,-0.02525,Technology,USA,Synthetic Stock Generator v1.0,0.013905011600823965,0.020794555940957478
2023-01-09,MSFT,223.07,224.39,220.56,221.82,221.82,2995664,2218230497.0,-0.00103,Technology,USA,Synthetic Stock Generator v1.0,0.014132772113745027,0.020781383924466934
2023-01-10,MSFT,216.34,221.19,213.06,218.33,218.33,3656939,2183312255.0,-0.01574,Technology,USA,Synthetic Stock Generator v1.0,0.014475341594785104,0.02095042248497274
2023-01-11,MSFT,229.03,230.92,225.91,229.78,229.78,4775433,2297842891.0,0.05246,Technology,USA,Synthetic Stock Generator v1.0,0.026611320541310653,0.02308005717487292
2023-01-12,MSFT,232.66,236.42,228.61,232.48,232.48,1360414,2324751753.0,0.01171,Technology,USA,Synthetic Stock Generator v1.0,0.02680736430446646,0.023013136718170256
2023-01-13,MSFT,230.22,233.0,226.15,231.32,231.32,4279618,2313209560.0,-0.00496,Technology,USA,Synthetic Stock Generator v1.0,0.025197858185624797,0.02301834334991798
2023-01-16,MSFT,227.91,232.11,226.44,226.99,226.99,1569939,2269897313.0,-0.01872,Technology,USA,Synthetic Stock Generator v1.0,0.02630035578249305,0.023005956372659026
2023-01-17,MSFT,222.77,225.14,218.84,221.34,221.34,2352367,2213413319.0,-0.02488,Technology,USA,Synthetic Stock Generator v1.0,0.026241971379924248,0.023013647927252665
2023-01-18,MSFT,221.25,223.76,220.78,221.52,221.52,2337404,2215161371.0,0.00079,Technology,USA,Synthetic Stock Generator v1.0,0.02624099709560271,0.02283553996552834
2023-01-19,MSFT,224.92,227.4,223.62,225.77,225.77,2710851,2257667398.0,0.01919,Technology,USA,Synthetic Stock Generator v1.0,0.026048546253193538,0.023123476352414882
2023-01-20,MSFT,227.62,230.37,227.13,228.61,228.61,2132727,2286107103.0,0.0126,Technology,USA,Synthetic Stock Generator v1.0,0.01661432113168239,0.02316375806019535
2023-01-23,MSFT,229.51,232.98,227.49,228.37,228.37,3704300,2283743314.0,-0.00103,Technology,USA,Synthetic Stock Generator v1.0,0.015713164332283126,0.0231275282283694
2023-01-24,MSFT,225.77,227.59,223.49,227.46,227.46,3270164,2274609443.0,-0.004,Technology,USA,Synthetic Stock Generator v1.0,0.015691577055101626,0.023117214287988554
2023-01-25,MSFT,232.79,237.07,228.84,232.7,232.7,3325765,2327031892.0,0.02305,Technology,USA,Synthetic Stock Generator v1.0,0.016332561400612067,0.02348570270875748
2023-01-26,MSFT,230.53,232.68,228.23,228.88,228.88,2901299,2288785642.0,-0.01644,Technology,USA,Synthetic Stock Generator v1.0,0.01402127193469508,0.020657396504516933
